SourcePath,SourceGuid,DependencyPath,DependencyGuid,Relation,Ownership
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/Animation/TestUnitAnimationProfile.asset","3592d1e3449411743befb9d5763bcfe9","Transitive","SharedConfig",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/Animation/Varus.controller","44660058be562344494669a80981d4b3","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/FullMatchDeterministicMapConfig.asset","f1c4e69f4a5028647b5c47fb0408da9f","Direct","SharedConfig",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/FullMatchUnitDisposePolicyTable.asset","a94aa9b65aa66d9438c9752a791476bd","Transitive","SharedConfig",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/FullMatchUnitRuntimeCatalog.asset","cf6a213803fa81b4cb7ac2699f40045b","Direct","SharedConfig",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/GlobalGameplayData.asset","8b0cdcd39dbb2964baebdd8475f1e60e","Direct","SharedConfig",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/GlobalPrefabTable.asset","0afb3a04101933e4db188d9d13aa30ea","Transitive","SharedConfig",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/HeroDisplayTable.asset","c5958d1073b594545aa68c722dd4feb1","Transitive","SharedConfig",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Config/Formal/UnitOutlineRim.mat","864a3b4ca3d42f44484fae1ef521e889","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxAnimator.controller","d090724705de58f42bfa939f13959d54","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxAttack1.anim","12e8ff2fc426e7349bbe8b01bcd623fa","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxAttack1_ULT.anim","50fe63f7d202f934091bf07b5585b558","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxAttack2.anim","8f774a9762de4fc4688a4b4aa3a8dba0","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxAttack2_ULT.anim","e1d18de90d26ce44f8088bedab4fcff2","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxAttack_Passive.anim","2f849e9442d822f47a3870574c4a6f04","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxAttack_Passive_ULT.anim","cb8af5fafd460494bb531c784d655771","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxDash.anim","62c340cc1d351fd448767528cd7b18aa","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxDash_Passive.anim","e77537776c85e054a9d8b5d82ba02afd","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxDash_ULT.anim","00254f01ef82f4944b2f557e85a4bcd9","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxDeath.anim","41acb76393344ac4a89b13a8fe2de2ae","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxIdle.anim","f9323091a2488f34799ca56e363d19a1","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxIdle_Passive.anim","c5885abca03bcb046939b45b012f6cc3","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxIdle_ULT.anim","7f8156845366f334b9e11e5f019de16b","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxQ1.anim","b158f602146c5c343b09ea6a99ad1a0b","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxQ1_ULT.anim","9436315b9f0aab44eb88add8256eacea","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxQ2.anim","9dd0d0d373c5998438bbf729f578ffeb","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxQ2_ULT.anim","0f3454a5803ba43438dc565f38c1ae2b","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxQ3.anim","e23aedc8a42711644b6152f30efd7145","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxQ3_ULT.anim","0f4a407080caf764289170dca5b7e07e","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxSpellR.anim","d854f4c196f0acd46b56d5e28d614568","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxSpellW.anim","0cece2fc29ce15848b3f8179dff77dd2","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxSpellW_ULT.anim","3255706c8bc0cbb49b66da53ce53b4be","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxULTOut.anim","084921aef66c5414f9e631cdcc704f86","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxWalk.anim","8f6f603150ba43f428a896ae1d76c40e","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxWalk_Passive.anim","fb0fba21833fd2e428bd8287764bc5af","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Aatrox/AatroxWalk_ULT.anim","b56520861af749c48ac057f92a1c2b5e","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/CasterMinion_Attack.anim","c3935cbe8b1fe8e4fbe3f6c4b1a6e0d4","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/CasterMinion_Death.anim","2fb47ec91b9d29a4c884fc942847e266","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/CasterMinion_Idle.anim","f2693f32fca6fed4494c5fe1d7c73140","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/CasterMinion_Walk.anim","03af889a600a66947869e83181c5643f","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Attack.anim","220dd8ba7c6b7e646b4b1946c3d52ef8","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Death.anim","62db727fa22d87a429e57c1e313cc344","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Idle.anim","a3ad0c6a5ae3fd44ab340554970e0541","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Walk.anim","a3b04fd15585d31409197d63cca03ebd","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/CasterMinion_Attack.anim","70ca89583698d3d44901555f595528d1","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/CasterMinion_Death.anim","2b85ea4cf35a5834f9a36a4596e813df","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/CasterMinion_Idle.anim","51d8c0867d1ea8b4aaf146310afd9f02","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/CasterMinion_Walk.anim","be899e3fb2a2dd341849032392f2957b","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/MeleeMinion_Attack.anim","eb76ad0103f3efe4a8c7f104b18ba3b7","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/MeleeMinion_Death.anim","667dcc2faad23a74a9a5f72f53e0ac1d","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/MeleeMinion_Idle.anim","abc3ff4c728c48549a0cfb041d28afe1","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Minion/Red/MeleeMinion_Walk.anim","a305521f5a779cb4ea289e5582eb2e2a","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretBlue.controller","4c8eb35614430c040b29c9b33a5e1d5c","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretBlueAnimationProfile.asset","0704006b28978b24d89ddc8d722b798e","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretDestory_Blue.anim","107a79369ffc0914095510fb87ba6781","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretDestory_Red.anim","5ebdcaeb4f0327541afe5e4a5ffe3438","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretIdel_Red.anim","aa2b48c3faf9e5748a0a4be7c03c2197","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretIdle_Blue.anim","88f8fb5f070c65f47acfe5dbe2f93031","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretRed.controller","5593f884ef5e12a4baf9dfd3ccb04977","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Turret/TurretRedAnimationProfile.asset","3168336f57ba06b4d8d9641835c44ef6","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusAttack1.anim","0cf85d26f59eb7746bdb4a51a69a0f50","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusAttack2.anim","23935cc971facab4480e1da8e5edbd92","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusDeath.anim","91911fca58c97c249bc80badbe09f4a5","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusIdle.anim","276c23e01035d5e4ea228102f7966744","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusSpellE.anim","04a1600959a5a814d9dc7ffcf689abd9","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusSpellQChanneling_Walk.anim","5f316e4f42754a54c91a85a08f1c2109","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusSpellQ_ChannelingIdle.anim","0be8f0f20ceb7154683d8e7153807b32","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusSpellQ_Fire.anim","59c9f8e0dcb3b8f4da24bd657198556e","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusSpellR.anim","67ff9cd0d01dd0b47a0255bc14ee0ca1","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Animation/Varus/VarusWalk.anim","53277acafa583bd42903fd3e03109128","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Material/亚托克斯通用材质.mat","3d347c0be0047484681175b0a46733ce","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Material/红方远程小兵攻击投掷物.mat","66bd48b9f6739194a9e60f4aaac60ff9","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Material/蓝方远程小兵攻击投掷物.mat","6881a8644760fcb47a6e5dbc6ddd218d","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/AatroxSpellWMissle.prefab","45b294545c967314f9decb88c44d5920","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/BlueTeamGeneralAttackMissle.prefab","b3eb1d4dc78a3914883c5db568ff2514","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/InfernalChainsArea.prefab","3561a9ede028f4741a955188d8b48b97","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/RedTeamGeneralAttackMissle.prefab","d0e27105677f5f4439bc6bf3e582435c","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/VarusAttackMissle.prefab","6f4a50dde2a01f745bed4b9d9324f5fa","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/VarusEMissle_DesecratedGround.prefab","c024096fa5aceb144b1c7ffedbc285fc","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/VarusSpellQMissle.prefab","3b9c7c4bd406ebf449736a4a6c7432c8","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Missle/VarusSpellRMissle.prefab","9c9cad292a5e9134c8f337b579ef599a","Transitive","Unclassified",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/AatroxHeroRuntime.prefab","e7b912ff51273d94aa44a93069b84017","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/TestCasterMinionBlueRuntime.prefab","b1683136fbeb0ec43bb2651cb3c096cf","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/TestCasterMinionRedRuntime.prefab","2c0dd4221aa4d3445ad5e29b609bc03b","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/TestMeleeMinionBlueRuntime.prefab","3ccd4e1aedf4eec4e858f61a124b015d","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/TestMeleeMinionRedRuntime.prefab","b400545b29699e841a9e7eca456ad6ac","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/TestTowerBlueRuntime.prefab","86effef21215481438a7d1f6fb7ee429","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/TestTowerRedRuntime.prefab","8117cac3f6c07ae418a92479ffd9b25c","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/Unit/VarusRuntime.prefab","8386d2da6f6754946a202d33532daffd","Transitive","LegacyMixed",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/VFX/AatroxQ1VFX.prefab","c104df327fc900e459d8d8d88080e74c","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/VFX/AatroxQ2VFX.prefab","e548ee90e7b95e74fa2b03d68ec88b7a","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Resources/Prefab/VFX/AatroxQ3VFX.prefab","4c4378ba777eca9439d5d0e74413316d","Transitive","ClientPresentation",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Bootstrap/ClientUnitOutline.cs","e27fb308c093d80429c4af615daf7055","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Bootstrap/GameBootstrap.cs","36f3934a9416b444e9263afe45218556","Direct","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/FrameSync/BuffDrivenBoneVisibility.cs","324c940c39f36834eaab67a7a73936d5","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/FrameSync/PresentationSocketSet.cs","a7c8b8e0d56dd714c96ff5e67047c8f0","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/FrameSync/ProjectileAreaRadiusVisualizer.cs","86856d9775574c2499fb3eb5c2f133b1","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/FrameSync/TowerTargetLinePresenter.cs","44765ad328b802541a8af70d5df2a94c","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/FrameSync/UnitAnimationDriver.cs","377bfec80d767444382fe67b6c4c5b38","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/FrameSync/UnitPresentationHost.cs","94939c62f8549054d9238b3896698fe4","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Ability/AatroxAbilityZoneAuthoringGizmo.cs","6da65dcc93f367e499b7695a3ab97ffb","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Ability/AbilityAsset.cs","c1ffb938a26d10b46b88354c8e8aeb8a","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Ability/AbilityHandler.cs","4f79abb261c1b3b4bb423e8924a50d88","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Ability/AbilityLoadoutAsset.cs","d777bfd7214aa684283d480f804d60ed","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Ability/AbilityRuntimeCatalogAsset.cs","5dd9fe71164fdd74d8c227b087003d1a","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Ability/FixedPassiveDefinitionAsset.cs","60509f831563fe34eb5e0fa5db121c3c","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Attack/AttackHandler.cs","11536609f17ade44196b69b7297fbadf","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Attack/TowerAttackHandler.cs","d7749b323d4bedd41905d72bfd3b55bc","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Buff/BuffHandler.cs","75af4f65fc14b0e47a13cf0f26e0fb62","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/CrowdControl/CrowdControlHandler.cs","3fbd12ccb1f37e24c8448b6322cda983","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Equipment/EquipmentHandler.cs","1d296fac7364e2f4b8449516654b37a4","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Movement/MovementHandler.cs","0493a04bad49cf540a1384de14b9aa2f","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Pathfinding/DeterministicMapConfig.cs","d27708bbd537c3d4fa44ec30e908300d","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Presentation/UnitAnimationProfile.cs","7112a06ac3587ca46ba2dbfa5b35902b","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Projectile/ProjectileContainmentZoneAuthoring.cs","213be447bab72bf44b67f992a84f55ce","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Stats/StatHandler.cs","d83cb680cdcf541438b70b0b87eb51fa","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Unit/Authoring/UnitRuntimeCatalogAsset.cs","b86cf68e04206d5488acf26a5bdc1e11","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Unit/Core/Unit.cs","d8b92a46f17a0c1408cebd31e093972b","Transitive","EditorOrCode",
"Assets/Scenes/Tests/FrameworkSmoke.unity","c14a72a30a0796249b7fb08142f1da0d","Assets/Scripts/Gameplay/Unit/Prototype/UnitDisposePolicyTable.cs","c25d6a58ba7ef1145afbc46887bedc11","Transitive","EditorOrCode",
